Number of total tracking : 31336
Total Time taken : 12:51:49

 | No    | X         | Y          | Heading | Speed | Damage | Date and Time         | 
 | 1877  | 116560.5  | 92187.74   | 31      | 95    | 0      | 12/5/2020 8:31:32 PM  | 
 | 1879  | 116516.9  | 92199.37   | 28      | 79    | 0      | 12/5/2020 8:31:34 PM  | 
 | 1881  | 116482.3  | 92205.63   | 26      | 49    | 0      | 12/5/2020 8:31:36 PM  | 
 | 1883  | 116460.4  | 92192.05   | 8       | 52    | 0      | 12/5/2020 8:31:38 PM  | 
 | 1885  | 116455.6  | 92159.68   | 2       | 63    | 0      | 12/5/2020 8:31:40 PM  | 
 | 1887  | 116449.8  | 92122.31   | 3       | 72    | 0      | 12/5/2020 8:31:42 PM  | 
 | 1889  | 116442.6  | 92081.44   | 3       | 78    | 0      | 12/5/2020 8:31:44 PM  | 
 | 1891  | 116434.1  | 92036.22   | 3       | 86    | 0      | 12/5/2020 8:31:46 PM  | 
 | 1893  | 116423.9  | 91988.8    | 4       | 91    | 0      | 12/5/2020 8:31:48 PM  | 
 | 1895  | 116412    | 91937.9    | 3       | 95    | 0      | 12/5/2020 8:31:50 PM  | 
 | 1897  | 116401    | 91892.46   | 7       | 78    | 0      | 12/5/2020 8:31:52 PM  | 
 | 1899  | 116370.5  | 91867.11   | 20      | 71    | 0      | 12/5/2020 8:31:54 PM  | 
 | 1901  | 116330.2  | 91865.57   | 28      | 70    | 0      | 12/5/2020 8:31:56 PM  | 
 | 1903  | 116297.4  | 91875.4    | 30      | 62    | 0      | 12/5/2020 8:31:58 PM  | 
 | 1905  | 116266.9  | 91886.2    | 31      | 37    | 0      | 12/5/2020 8:32:00 PM  | 
 | 1907  | 116249.9  | 91892.76   | 31      | 33    | 0      | 12/5/2020 8:32:02 PM  | 
 | 1909  | 116242.6  | 91895.55   | 31      | 0     | 0      | 12/5/2020 8:32:04 PM  | 
 | 1911  | 116242.6  | 91895.55   | 31      | 0     | 0      | 12/5/2020 8:32:06 PM  | 
 | 1913  | 116242.6  | 91895.55   | 31      | 0     | 0      | 12/5/2020 8:32:08 PM  | 
 | 1915  | 116242.1  | 91895.73   | 31      | 2     | 0      | 12/5/2020 8:32:10 PM  | 
 | 1917  | 116241.9  | 91895.8    | 31      | 0     | 0      | 12/5/2020 8:32:12 PM  | 
 | 1919  | 116241    | 91896.14   | 31      | 0     | 0      | 12/5/2020 8:32:14 PM  | 
 | 1921  | 116241    | 91896.14   | 31      | 0     | 0      | 12/5/2020 8:32:16 PM  | 
 | 1923  | 116236.5  | 91897.89   | 31      | 20    | 0      | 12/5/2020 8:32:18 PM  | 
 | 1925  | 116222.4  | 91903.9    | 32      | 34    | 0      | 12/5/2020 8:32:20 PM  | 
 | 1927  | 116199.9  | 91913.82   | 32      | 50    | 0      | 12/5/2020 8:32:22 PM  | 
 | 1929  | 116172.2  | 91925.19   | 30      | 58    | 0      | 12/5/2020 8:32:24 PM  | 
 | 1931  | 116138    | 91932.38   | 29      | 58    | 0      | 12/5/2020 8:32:26 PM  | 
 | 1933  | 116111.6  | 91947.17   | 36      | 61    | 0      | 12/5/2020 8:32:28 PM  | 
 | 1935  | 116086.6  | 91974.15   | 39      | 69    | 0      | 12/5/2020 8:32:30 PM  | 
 | 1937  | 116061.8  | 92005.2    | 40      | 62    | 0      | 12/5/2020 8:32:32 PM  | 
 | 1939  | 116047.8  | 92023.28   | 40      | 26    | 0      | 12/5/2020 8:32:34 PM  | 
 | 1941  | 116046.7  | 92024.79   | 40      | 0     | 0      | 12/5/2020 8:32:36 PM  | 
 | 1943  | 116046.6  | 92024.88   | 40      | 1     | 0      | 12/5/2020 8:32:38 PM  | 
 | 1945  | 116046.5  | 92025.05   | 40      | 0     | 0      | 12/5/2020 8:32:40 PM  | 
 | 1947  | 116046.5  | 92025.05   | 40      | 0     | 0      | 12/5/2020 8:32:49 PM  | 
 | 1949  | 116044    | 92028.31   | 40      | 18    | 0      | 12/5/2020 8:32:51 PM  | 
 | 1951  | 116034    | 92042.1    | 40      | 33    | 0      | 12/5/2020 8:32:53 PM  | 
 | 1953  | 116021.7  | 92060.09   | 40      | 48    | 0      | 12/5/2020 8:32:55 PM  | 
 | 1955  | 116004.5  | 92082.06   | 38      | 56    | 0      | 12/5/2020 8:32:57 PM  | 
 | 1957  | 115972.8  | 92100.97   | 29      | 60    | 0      | 12/5/2020 8:32:59 PM  | 
 | 1959  | 115949.3  | 92111.13   | 40      | 41    | 0      | 12/5/2020 8:33:01 PM  | 
 | 1961  | 115943.3  | 92134.78   | 49      | 49    | 0      | 12/5/2020 8:33:03 PM  | 
 | 1963  | 115942.2  | 92165.62   | 48      | 61    | 0      | 12/5/2020 8:33:05 PM  | 
 | 1965  | 115936.6  | 92201.37   | 47      | 70    | 0      | 12/5/2020 8:33:07 PM  | 
 | 1967  | 115926.5  | 92242.38   | 46      | 77    | 0      | 12/5/2020 8:33:09 PM  | 
 | 1969  | 115917.1  | 92285.77   | 47      | 84    | 0      | 12/5/2020 8:33:11 PM  | 
 | 1971  | 115908.5  | 92334.69   | 47      | 92    | 0      | 12/5/2020 8:33:13 PM  | 
 | 1973  | 115900.6  | 92386.57   | 48      | 95    | 0      | 12/5/2020 8:33:15 PM  | 
 | 1975  | 115896.6  | 92438.18   | 48      | 98    | 0      | 12/5/2020 8:33:17 PM  | 
 | 1977  | 115885.3  | 92493.1    | 47      | 97    | 0      | 12/5/2020 8:33:19 PM  | 
 | 1979  | 115874.9  | 92546.96   | 47      | 98    | 0      | 12/5/2020 8:33:21 PM  | 
 | 1981  | 115867.1  | 92601.44   | 48      | 98    | 0      | 12/5/2020 8:33:23 PM  | 
 | 1983  | 115859.9  | 92655.53   | 48      | 99    | 0      | 12/5/2020 8:33:25 PM  | 
 | 1985  | 115853.2  | 92710.52   | 49      | 99    | 0      | 12/5/2020 8:33:27 PM  | 
 | 1987  | 115847.1  | 92763.8    | 48      | 98    | 0      | 12/5/2020 8:33:29 PM  | 
 | 1989  | 115837.8  | 92819.38   | 47      | 99    | 0      | 12/5/2020 8:33:31 PM  | 
 | 1991  | 115827.8  | 92872.95   | 48      | 98    | 0      | 12/5/2020 8:33:33 PM  | 
 | 1993  | 115820.6  | 92927.49   | 48      | 98    | 0      | 12/5/2020 8:33:35 PM  | 
 | 1995  | 115813.4  | 92982.93   | 48      | 99    | 0      | 12/5/2020 8:33:37 PM  | 
 | 1997  | 115805.8  | 93037.86   | 48      | 98    | 0      | 12/5/2020 8:33:39 PM  | 
 | 1999  | 115797.9  | 93092.3    | 48      | 98    | 0      | 12/5/2020 8:33:41 PM  | 
 | 2001  | 115794    | 93147.13   | 49      | 99    | 0      | 12/5/2020 8:33:43 PM  | 
 | 2003  | 115790.9  | 93201.58   | 49      | 98    | 0      | 12/5/2020 8:33:45 PM  | 
 | 2005  | 115785.2  | 93256.74   | 48      | 99    | 0      | 12/5/2020 8:33:47 PM  | 
 | 2007  | 115780    | 93311.02   | 49      | 99    | 0      | 12/5/2020 8:33:49 PM  | 
 | 2009  | 115776.6  | 93364.08   | 49      | 98    | 0      | 12/5/2020 8:33:51 PM  | 
 | 2011  | 115771.3  | 93421.11   | 48      | 99    | 0      | 12/5/2020 8:33:53 PM  | 
 | 2013  | 115765    | 93475.28   | 48      | 99    | 0      | 12/5/2020 8:33:55 PM  | 
 | 2015  | 115760.1  | 93530.06   | 49      | 98    | 0      | 12/5/2020 8:33:57 PM  | 
 | 2017  | 115752.3  | 93584.95   | 47      | 99    | 0      | 12/5/2020 8:33:59 PM  | 
 | 2019  | 115744.6  | 93638.95   | 48      | 98    | 0      | 12/5/2020 8:34:01 PM  | 
 | 2021  | 115735.1  | 93693.57   | 47      | 98    | 0      | 12/5/2020 8:34:03 PM  | 
 | 2023  | 115724.3  | 93747.5    | 47      | 99    | 0      | 12/5/2020 8:34:05 PM  | 
 | 2025  | 115714.2  | 93801.55   | 47      | 98    | 0      | 12/5/2020 8:34:07 PM  | 
 | 2027  | 115702.4  | 93855.27   | 46      | 98    | 0      | 12/5/2020 8:34:09 PM  | 
 | 2029  | 115689.8  | 93907.39   | 46      | 99    | 0      | 12/5/2020 8:34:11 PM  | 
 | 2031  | 115675    | 93961.8    | 46      | 98    | 0      | 12/5/2020 8:34:13 PM  | 
 | 2033  | 115661.1  | 94014.05   | 46      | 99    | 0      | 12/5/2020 8:34:15 PM  | 
 | 2035  | 115649.9  | 94061.32   | 46      | 99    | 0      | 12/5/2020 8:34:17 PM  | 
 | 2037  | 115637.8  | 94114.51   | 46      | 99    | 0      | 12/5/2020 8:34:19 PM  | 
 | 2039  | 115626.1  | 94168.71   | 47      | 98    | 0      | 12/5/2020 8:34:21 PM  | 
 | 2041  | 115615.2  | 94223.13   | 47      | 99    | 0      | 12/5/2020 8:34:23 PM  | 
 | 2043  | 115602.6  | 94276.18   | 46      | 99    | 0      | 12/5/2020 8:34:25 PM  | 
 | 2045  | 115590.8  | 94328.96   | 47      | 99    | 0      | 12/5/2020 8:34:27 PM  | 
 | 2047  | 115584.1  | 94382.14   | 49      | 98    | 0      | 12/5/2020 8:34:29 PM  | 
 | 2049  | 115585.6  | 94432.38   | 51      | 98    | 0      | 12/5/2020 8:34:31 PM  | 
 | 2051  | 115591.3  | 94494.92   | 51      | 99    | 0      | 12/5/2020 8:34:33 PM  | 
 | 2053  | 115595.6  | 94550.17   | 51      | 99    | 0      | 12/5/2020 8:34:35 PM  | 
 | 2055  | 115601.6  | 94604.91   | 51      | 99    | 0      | 12/5/2020 8:34:37 PM  | 
 | 2057  | 115601    | 94659.29   | 49      | 98    | 0      | 12/5/2020 8:34:39 PM  | 
 | 2059  | 115585.2  | 94712.51   | 42      | 98    | 0      | 12/5/2020 8:34:41 PM  | 
 | 2061  | 115556.2  | 94754.81   | 40      | 99    | 0      | 12/5/2020 8:34:43 PM  | 
 | 2063  | 115521.5  | 94799.22   | 39      | 98    | 0      | 12/5/2020 8:34:45 PM  | 
 | 2065  | 115486.8  | 94843.74   | 41      | 98    | 0      | 12/5/2020 8:34:47 PM  | 
 | 2067  | 115463.4  | 94894.31   | 45      | 98    | 0      | 12/5/2020 8:34:49 PM  | 
 | 2069  | 115451.1  | 94946.95   | 47      | 99    | 0      | 12/5/2020 8:34:51 PM  | 
 | 2071  | 115439.4  | 95001.13   | 46      | 99    | 0      | 12/5/2020 8:34:53 PM  | 
 | 2073  | 115424    | 95054.34   | 45      | 98    | 0      | 12/5/2020 8:34:55 PM  | 
 | 2075  | 115406.7  | 95105.95   | 44      | 99    | 0      | 12/5/2020 8:34:57 PM  | 
 | 2077  | 115387    | 95156.45   | 44      | 99    | 0      | 12/5/2020 8:34:59 PM  | 
 | 2079  | 115367.4  | 95207.85   | 44      | 98    | 0      | 12/5/2020 8:35:01 PM  | 
 | 2081  | 115349.4  | 95259.78   | 45      | 99    | 0      | 12/5/2020 8:35:03 PM  | 
 | 2083  | 115331.9  | 95312.91   | 45      | 98    | 0      | 12/5/2020 8:35:05 PM  | 
 | 2085  | 115314.4  | 95364.59   | 45      | 99    | 0      | 12/5/2020 8:35:07 PM  | 
 | 2087  | 115296.7  | 95416.66   | 45      | 99    | 0      | 12/5/2020 8:35:09 PM  | 
 | 2089  | 115279.6  | 95469.41   | 45      | 98    | 0      | 12/5/2020 8:35:11 PM  | 
 | 2091  | 115262.3  | 95522.13   | 45      | 99    | 0      | 12/5/2020 8:35:13 PM  | 
 | 2093  | 115245.5  | 95574.02   | 45      | 98    | 0      | 12/5/2020 8:35:15 PM  | 
 | 2095  | 115227.2  | 95625.86   | 45      | 98    | 0      | 12/5/2020 8:35:17 PM  | 
 | 2097  | 115212.4  | 95678.75   | 46      | 98    | 0      | 12/5/2020 8:35:19 PM  | 
 | 2099  | 115202.2  | 95732.72   | 48      | 98    | 0      | 12/5/2020 8:35:21 PM  | 
 | 2101  | 115195.2  | 95787.25   | 48      | 98    | 0      | 12/5/2020 8:35:23 PM  | 
 | 2103  | 115183.5  | 95840.48   | 46      | 99    | 0      | 12/5/2020 8:35:25 PM  | 
 | 2105  | 115164.5  | 95886.58   | 42      | 99    | 0      | 12/5/2020 8:35:27 PM  | 
 | 2107  | 115132.8  | 95932.03   | 39      | 98    | 0      | 12/5/2020 8:35:29 PM  | 
 | 2109  | 115097.3  | 95974.48   | 40      | 98    | 0      | 12/5/2020 8:35:31 PM  | 
 | 2111  | 115065.9  | 96018.97   | 40      | 98    | 0      | 12/5/2020 8:35:33 PM  | 
 | 2113  | 115036.9  | 96065.67   | 42      | 98    | 0      | 12/5/2020 8:35:35 PM  | 
 | 2115  | 115014.2  | 96115.76   | 44      | 99    | 0      | 12/5/2020 8:35:37 PM  | 
 | 2117  | 114999.3  | 96163.78   | 46      | 81    | 0      | 12/5/2020 8:35:39 PM  | 
 | 2119  | 114994.7  | 96199.7    | 49      | 56    | 0      | 12/5/2020 8:35:41 PM  | 
 | 2121  | 114999.7  | 96231.42   | 59      | 58    | 0      | 12/5/2020 8:35:43 PM  | 
 | 2123  | 115030    | 96243.66   | 75      | 65    | 0      | 12/5/2020 8:35:45 PM  | 
 | 2125  | 115069.1  | 96243.24   | 75      | 73    | 0      | 12/5/2020 8:35:47 PM  | 
 | 2127  | 115111.6  | 96243.43   | 75      | 80    | 0      | 12/5/2020 8:35:49 PM  | 
 | 2129  | 115155.9  | 96255.43   | 67      | 86    | 0      | 12/5/2020 8:35:51 PM  | 
 | 2131  | 115192.7  | 96287.13   | 61      | 91    | 0      | 12/5/2020 8:35:53 PM  | 
 | 2133  | 115215.1  | 96333.86   | 54      | 96    | 0      | 12/5/2020 8:35:55 PM  | 
 | 2135  | 115217.2  | 96387.24   | 48      | 96    | 0      | 12/5/2020 8:35:57 PM  | 
 | 2137  | 115200.6  | 96437.23   | 42      | 96    | 0      | 12/5/2020 8:35:59 PM  | 
 | 2139  | 115173.9  | 96483.28   | 41      | 98    | 0      | 12/5/2020 8:36:01 PM  | 
 | 2141  | 115147.1  | 96532.27   | 42      | 97    | 0      | 12/5/2020 8:36:03 PM  | 
 | 2143  | 115123.7  | 96581.3    | 44      | 98    | 0      | 12/5/2020 8:36:05 PM  | 
 | 2145  | 115105.3  | 96634.41   | 45      | 99    | 0      | 12/5/2020 8:36:07 PM  | 
 | 2147  | 115094.4  | 96686      | 48      | 98    | 0      | 12/5/2020 8:36:09 PM  | 
 | 2149  | 115093.1  | 96743.72   | 51      | 99    | 0      | 12/5/2020 8:36:11 PM  | 
 | 2151  | 115102.8  | 96796.86   | 54      | 99    | 0      | 12/5/2020 8:36:13 PM  | 
 | 2153  | 115116    | 96850.26   | 54      | 98    | 0      | 12/5/2020 8:36:15 PM  | 
 | 2155  | 115131    | 96904.09   | 55      | 99    | 0      | 12/5/2020 8:36:17 PM  | 
 | 2157  | 115148.9  | 96956.11   | 55      | 99    | 0      | 12/5/2020 8:36:19 PM  | 
 | 2159  | 115167.6  | 97007.82   | 56      | 98    | 0      | 12/5/2020 8:36:21 PM  | 
 | 2161  | 115188.8  | 97058.09   | 56      | 99    | 0      | 12/5/2020 8:36:23 PM  | 
 | 2163  | 115204.1  | 97110.35   | 53      | 98    | 0      | 12/5/2020 8:36:25 PM  | 
 | 2165  | 115209.4  | 97165.46   | 50      | 99    | 0      | 12/5/2020 8:36:27 PM  | 
 | 2167  | 115207.2  | 97220.41   | 49      | 99    | 0      | 12/5/2020 8:36:29 PM  | 
 | 2169  | 115204.2  | 97274.86   | 49      | 98    | 0      | 12/5/2020 8:36:31 PM  | 
 | 2171  | 115198.2  | 97330.84   | 48      | 98    | 0      | 12/5/2020 8:36:33 PM  | 
 | 2173  | 115186.2  | 97383.05   | 45      | 99    | 0      | 12/5/2020 8:36:35 PM  | 
 | 2175  | 115171.6  | 97436.55   | 46      | 98    | 0      | 12/5/2020 8:36:37 PM  | 
 | 2177  | 115155.6  | 97488.23   | 44      | 99    | 0      | 12/5/2020 8:36:39 PM  | 
 | 2179  | 115136.9  | 97540.89   | 45      | 99    | 0      | 12/5/2020 8:36:41 PM  | 
 | 2181  | 115121    | 97594.04   | 46      | 98    | 0      | 12/5/2020 8:36:43 PM  | 
 | 2183  | 115108    | 97647      | 46      | 99    | 0      | 12/5/2020 8:36:45 PM  | 
 | 2185  | 115095.6  | 97701.05   | 46      | 99    | 0      | 12/5/2020 8:36:47 PM  | 
 | 2187  | 115083.2  | 97755.07   | 47      | 98    | 0      | 12/5/2020 8:36:49 PM  | 
 | 2189  | 115075    | 97809.44   | 48      | 98    | 0      | 12/5/2020 8:36:51 PM  | 
 | 2191  | 115070.9  | 97864.7    | 49      | 99    | 0      | 12/5/2020 8:36:53 PM  | 
 | 2193  | 115070.7  | 97919.23   | 50      | 98    | 0      | 12/5/2020 8:36:55 PM  | 
 | 2195  | 115071.6  | 97975.14   | 51      | 99    | 0      | 12/5/2020 8:36:57 PM  | 
 | 2197  | 115075.6  | 98029.52   | 52      | 99    | 0      | 12/5/2020 8:36:59 PM  | 
 | 2199  | 115083.2  | 98083.99   | 52      | 98    | 0      | 12/5/2020 8:37:01 PM  | 
 | 2201  | 115091.6  | 98138.34   | 52      | 99    | 0      | 12/5/2020 8:37:03 PM  | 
 | 2203  | 115100.2  | 98192.2    | 53      | 99    | 0      | 12/5/2020 8:37:05 PM  | 
 | 2205  | 115107.7  | 98246.67   | 51      | 98    | 0      | 12/5/2020 8:37:07 PM  | 
 | 2207  | 115109.7  | 98302.08   | 50      | 98    | 0      | 12/5/2020 8:37:09 PM  | 
 | 2209  | 115109.1  | 98357.07   | 50      | 99    | 0      | 12/5/2020 8:37:11 PM  | 
 | 2211  | 115106.9  | 98411.11   | 49      | 99    | 0      | 12/5/2020 8:37:13 PM  | 
 | 2213  | 115104.9  | 98466.53   | 49      | 99    | 0      | 12/5/2020 8:37:15 PM  | 
 | 2215  | 115102.4  | 98522.86   | 49      | 99    | 0      | 12/5/2020 8:37:17 PM  | 
 | 2217  | 115100.1  | 98578.29   | 50      | 99    | 0      | 12/5/2020 8:37:19 PM  | 
 | 2219  | 115099.1  | 98633.29   | 50      | 98    | 0      | 12/5/2020 8:37:21 PM  | 
 | 2221  | 115097.5  | 98685.98   | 49      | 99    | 0      | 12/5/2020 8:37:23 PM  | 
 | 2223  | 115093.8  | 98743.16   | 49      | 99    | 0      | 12/5/2020 8:37:25 PM  | 
 | 2225  | 115088.9  | 98798.39   | 49      | 98    | 0      | 12/5/2020 8:37:27 PM  | 
 | 2227  | 115084    | 98852.26   | 49      | 98    | 0      | 12/5/2020 8:37:29 PM  | 
 | 2229  | 115079.5  | 98907.52   | 49      | 99    | 0      | 12/5/2020 8:37:31 PM  | 
 | 2231  | 115074.6  | 98961.38   | 49      | 98    | 0      | 12/5/2020 8:37:33 PM  | 
 | 2233  | 115069.8  | 99016.64   | 49      | 99    | 0      | 12/5/2020 8:37:35 PM  | 
 | 2235  | 115064.7  | 99071.86   | 49      | 99    | 0      | 12/5/2020 8:37:37 PM  | 
 | 2237  | 115060    | 99127.12   | 49      | 98    | 0      | 12/5/2020 8:37:39 PM  | 
 | 2239  | 115055.7  | 99182.87   | 49      | 99    | 0      | 12/5/2020 8:37:41 PM  | 
 | 2241  | 115051.7  | 99237.26   | 49      | 98    | 0      | 12/5/2020 8:37:43 PM  | 
 | 2243  | 115047.6  | 99292.11   | 49      | 99    | 0      | 12/5/2020 8:37:45 PM  | 
 | 2245  | 115044.3  | 99347      | 49      | 99    | 0      | 12/5/2020 8:37:47 PM  | 
 | 2247  | 115041.1  | 99402.83   | 49      | 98    | 0      | 12/5/2020 8:37:49 PM  | 
 | 2249  | 115038.2  | 99457.29   | 49      | 99    | 0      | 12/5/2020 8:37:51 PM  | 
 | 2251  | 115034.6  | 99513.09   | 49      | 99    | 0      | 12/5/2020 8:37:53 PM  | 
 | 2253  | 115030.5  | 99567.02   | 49      | 98    | 0      | 12/5/2020 8:37:55 PM  | 
 | 2255  | 115026.3  | 99622.77   | 49      | 98    | 0      | 12/5/2020 8:37:57 PM  | 
 | 2257  | 115021.9  | 99677.14   | 49      | 99    | 0      | 12/5/2020 8:37:59 PM  | 
 | 2259  | 115014.6  | 99730.25   | 47      | 99    | 0      | 12/5/2020 8:38:01 PM  | 
 | 2261  | 115001.1  | 99785.43   | 46      | 98    | 0      | 12/5/2020 8:38:03 PM  | 
 | 2263  | 114986.8  | 99838.08   | 46      | 99    | 0      | 12/5/2020 8:38:05 PM  | 
 | 2265  | 114977.7  | 99891.79   | 49      | 98    | 0      | 12/5/2020 8:38:07 PM  | 
 | 2267  | 114976    | 99947.64   | 51      | 98    | 0      | 12/5/2020 8:38:09 PM  | 
 | 2269  | 114983.5  | 100002.1   | 53      | 99    | 0      | 12/5/2020 8:38:11 PM  | 
 | 2271  | 114994.2  | 100056.5   | 53      | 98    | 0      | 12/5/2020 8:38:13 PM  | 
 | 2273  | 115005.4  | 100110.4   | 53      | 99    | 0      | 12/5/2020 8:38:15 PM  | 
 | 2275  | 115015.5  | 100164.4   | 53      | 98    | 0      | 12/5/2020 8:38:17 PM  | 
 | 2277  | 115021.9  | 100219.5   | 51      | 98    | 0      | 12/5/2020 8:38:19 PM  | 
 | 2279  | 115021.6  | 100274.9   | 49      | 99    | 0      | 12/5/2020 8:38:21 PM  | 
 | 2281  | 115015    | 100328.6   | 48      | 98    | 0      | 12/5/2020 8:38:23 PM  | 
 | 2283  | 115010.8  | 100383.9   | 49      | 98    | 0      | 12/5/2020 8:38:25 PM  | 
 | 2285  | 115010.8  | 100439.8   | 50      | 99    | 0      | 12/5/2020 8:38:27 PM  | 
 | 2287  | 115014.5  | 100493.7   | 52      | 98    | 0      | 12/5/2020 8:38:29 PM  | 
 | 2289  | 115021.2  | 100547.8   | 52      | 98    | 0      | 12/5/2020 8:38:31 PM  | 
 | 2291  | 115029.4  | 100602.2   | 53      | 98    | 0      | 12/5/2020 8:38:33 PM  | 
 | 2293  | 115037.3  | 100657.1   | 52      | 98    | 0      | 12/5/2020 8:38:35 PM  | 
 | 2295  | 115044.6  | 100712.1   | 52      | 98    | 0      | 12/5/2020 8:38:37 PM  | 
 | 2297  | 115051.9  | 100764.7   | 52      | 98    | 0      | 12/5/2020 8:38:39 PM  | 
 | 2299  | 115060.2  | 100821     | 52      | 99    | 0      | 12/5/2020 8:38:41 PM  | 
 | 2301  | 115069.5  | 100875.6   | 53      | 99    | 0      | 12/5/2020 8:38:43 PM  | 
 | 2303  | 115080.5  | 100930     | 53      | 99    | 0      | 12/5/2020 8:38:45 PM  | 
 | 2305  | 115091.9  | 100983.3   | 53      | 98    | 0      | 12/5/2020 8:38:47 PM  | 
 | 2307  | 115101.9  | 101037.9   | 52      | 98    | 0      | 12/5/2020 8:38:49 PM  | 
 | 2309  | 115110.4  | 101092.2   | 53      | 99    | 0      | 12/5/2020 8:38:51 PM  | 
 | 2311  | 115118.8  | 101144.7   | 52      | 98    | 0      | 12/5/2020 8:38:53 PM  | 
 | 2313  | 115125.2  | 101200.7   | 52      | 99    | 0      | 12/5/2020 8:38:55 PM  | 
 | 2315  | 115129.6  | 101256     | 51      | 98    | 0      | 12/5/2020 8:38:57 PM  | 
 | 2317  | 115134.1  | 101311.2   | 51      | 98    | 0      | 12/5/2020 8:38:59 PM  | 
 | 2319  | 115138.7  | 101365.6   | 51      | 99    | 0      | 12/5/2020 8:39:01 PM  | 
 | 2321  | 115144.4  | 101420.8   | 52      | 98    | 0      | 12/5/2020 8:39:03 PM  | 
 | 2323  | 115149.5  | 101473.7   | 51      | 99    | 0      | 12/5/2020 8:39:05 PM  | 
 | 2325  | 115153.2  | 101530.8   | 51      | 98    | 0      | 12/5/2020 8:39:07 PM  | 
 | 2327  | 115159.7  | 101584.5   | 52      | 98    | 0      | 12/5/2020 8:39:09 PM  | 
 | 2329  | 115166.2  | 101638.6   | 52      | 99    | 0      | 12/5/2020 8:39:11 PM  | 
 | 2331  | 115170.2  | 101694.4   | 52      | 98    | 0      | 12/5/2020 8:39:13 PM  | 
 | 2333  | 115176.1  | 101746.3   | 51      | 99    | 0      | 12/5/2020 8:39:15 PM  | 
 | 2335  | 115177.4  | 101802.6   | 50      | 98    | 0      | 12/5/2020 8:39:17 PM  | 
 | 2337  | 115173.8  | 101857.9   | 48      | 99    | 0      | 12/5/2020 8:39:19 PM  | 
 | 2339  | 115168.4  | 101913.6   | 49      | 98    | 0      | 12/5/2020 8:39:21 PM  | 
 | 2341  | 115165.5  | 101967.6   | 50      | 98    | 0      | 12/5/2020 8:39:23 PM  | 
 | 2343  | 115164.6  | 102023     | 50      | 99    | 0      | 12/5/2020 8:39:25 PM  | 
 | 2345  | 115166.2  | 102076.6   | 50      | 98    | 0      | 12/5/2020 8:39:27 PM  | 
 | 2347  | 115165.2  | 102132.5   | 49      | 98    | 0      | 12/5/2020 8:39:29 PM  | 
 | 2349  | 115163.1  | 102188.4   | 49      | 98    | 0      | 12/5/2020 8:39:31 PM  | 
 | 2351  | 115161.3  | 102243.4   | 49      | 98    | 0      | 12/5/2020 8:39:33 PM  | 
 | 2353  | 115158.9  | 102298.3   | 49      | 98    | 0      | 12/5/2020 8:39:35 PM  | 
 | 2355  | 115155.7  | 102352.8   | 49      | 99    | 0      | 12/5/2020 8:39:37 PM  | 
 | 2357  | 115151.7  | 102408.5   | 49      | 98    | 0      | 12/5/2020 8:39:39 PM  | 
 | 2359  | 115146.8  | 102462.4   | 49      | 99    | 0      | 12/5/2020 8:39:41 PM  | 
 | 2361  | 115142.4  | 102517.7   | 49      | 99    | 0      | 12/5/2020 8:39:43 PM  | 
 | 2363  | 115138.9  | 102573.5   | 49      | 99    | 0      | 12/5/2020 8:39:45 PM  | 
 | 2365  | 115136.5  | 102626.6   | 49      | 99    | 0      | 12/5/2020 8:39:47 PM  | 
 | 2367  | 115134.1  | 102681.6   | 49      | 98    | 0      | 12/5/2020 8:39:49 PM  | 
 | 2369  | 115131.3  | 102737     | 49      | 98    | 0      | 12/5/2020 8:39:51 PM  | 
 | 2371  | 115128.4  | 102790.9   | 49      | 98    | 0      | 12/5/2020 8:39:53 PM  | 
 | 2373  | 115124.9  | 102846.3   | 49      | 98    | 0      | 12/5/2020 8:39:55 PM  | 
